kind	model_or_pair	fid	words_fixed	words_buggy	fixed_err	buggy_err
pair	whisper-distil-v3.5+sensevoice	RES0022	1999	1927	212	198
pair	whisper-distil-v3.5+sensevoice	RES0031	1343	1297	105	105
pair	whisper-distil-v3.5+sensevoice	RES0036	1423	1368	135	133
pair	whisper-distil-v3.5+sensevoice	RES0026	1544	1504	161	146
pair	whisper-distil-v3.5+sensevoice	RES0042	1264	1222	173	154
pair	whisper-distil-v3.5+sensevoice	RES0033	1372	1306	125	124
pair	whisper-distil-v3.5+sensevoice	RES0034	1685	1627	140	141
pair	whisper-distil-v3.5+sensevoice	RES0045	1204	1158	97	83
pair	whisper-distil-v3.5+sensevoice	RES0038	1554	1504	164	137
pair	whisper-distil-v3.5+sensevoice	RES0037	1453	1413	150	138
pair	whisper-distil-v3.5+sensevoice	RES0052	828	809	151	144
pair	whisper-distil-v3.5+sensevoice	RES0051	997	970	139	129
pair	whisper-distil-v3.5+sensevoice	RES0043	1503	1451	194	186
pair	whisper-distil-v3.5+sensevoice	RES0050	1109	1084	105	101
pair	whisper-distil-v3.5+sensevoice	RES0047	1628	1575	183	163
pair	whisper-distil-v3.5+sensevoice	RES0049	1622	1555	168	155
pair	whisper-distil-v3.5+sensevoice	RES0056	1174	1140	183	175
pair	whisper-distil-v3.5+sensevoice	RES0039	1672	1635	166	151
pair	whisper-distil-v3.5+sensevoice	RES0055	1375	1328	254	248
pair	whisper-distil-v3.5+sensevoice	RES0046	1588	1532	148	133
pair	whisper-distil-v3.5+sensevoice	RES0044	1859	1776	154	134
pair	whisper-distil-v3.5+sensevoice	RES0057	1245	1194	228	226
pair	whisper-distil-v3.5+sensevoice	RES0048	1809	1726	169	155
pair	whisper-distil-v3.5+sensevoice	RES0059	1358	1327	197	186
pair	whisper-distil-v3.5+sensevoice	RES0060	1683	1616	274	266
pair	whisper-distil-v3.5+sensevoice	RES0064	1078	1046	129	125
pair	whisper-distil-v3.5+sensevoice	RES0063	1439	1384	184	179
pair	whisper-distil-v3.5+sensevoice	RES0058	1514	1462	250	241
pair	whisper-distil-v3.5+sensevoice	RES0061	1783	1701	239	221
pair	whisper-distil-v3.5+sensevoice	RES0065	1089	1064	156	145
pair	whisper-distil-v3.5+sensevoice	RES0067	946	912	129	122
pair	whisper-distil-v3.5+sensevoice	RES0053	1982	1906	381	353
pair	whisper-distil-v3.5+sensevoice	RES0066	1192	1160	154	144
pair	whisper-distil-v3.5+sensevoice	RES0069	1026	994	121	112
pair	whisper-distil-v3.5+sensevoice	RES0070	976	946	140	135
pair	whisper-distil-v3.5+sensevoice	RES0068	1213	1168	166	156
pair	whisper-distil-v3.5+sensevoice	RES0071	1301	1261	172	157
pair	whisper-distil-v3.5+sensevoice	RES0079	841	815	136	123
pair	whisper-distil-v3.5+sensevoice	RES0075	1112	1070	132	125
pair	whisper-distil-v3.5+sensevoice	RES0072	1182	1150	192	180
pair	whisper-distil-v3.5+sensevoice	RES0073	1340	1303	165	153
pair	whisper-distil-v3.5+sensevoice	RES0074	1246	1206	155	150
pair	whisper-distil-v3.5+sensevoice	RES0078	1140	1092	159	158
pair	whisper-distil-v3.5+sensevoice	RES0076	1569	1513	187	187
pair	whisper-distil-v3.5+sensevoice	RES0080	1225	1179	179	157
pair	whisper-distil-v3.5+sensevoice	RES0083	990	962	137	124
pair	whisper-distil-v3.5+sensevoice	RES0081	1455	1391	182	169
pair	whisper-distil-v3.5+sensevoice	RES0085	959	923	116	98
pair	whisper-distil-v3.5+sensevoice	RES0062	1965	1905	285	273
pair	whisper-distil-v3.5+sensevoice	RES0082	932	891	137	129
pair	whisper-distil-v3.5+sensevoice	RES0054	2491	2446	760	696
pair	whisper-distil-v3.5+sensevoice	RES0092	837	800	104	100
pair	whisper-distil-v3.5+sensevoice	RES0077	1649	1585	224	215
pair	whisper-distil-v3.5+sensevoice	RES0091	901	869	59	61
pair	whisper-distil-v3.5+sensevoice	RES0094	793	766	86	78
pair	whisper-distil-v3.5+sensevoice	RES0090	1193	1160	86	81
pair	whisper-distil-v3.5+sensevoice	RES0088	1373	1336	160	146
pair	whisper-distil-v3.5+sensevoice	RES0096	1292	1251	155	151
pair	whisper-distil-v3.5+sensevoice	RES0087	1359	1306	147	132
pair	whisper-distil-v3.5+sensevoice	RES0098	1474	1422	135	125
pair	whisper-distil-v3.5+sensevoice	RES0086	1523	1463	216	180
pair	whisper-distil-v3.5+sensevoice	RES0084	1562	1516	167	158
pair	whisper-distil-v3.5+sensevoice	RES0101	1430	1379	154	142
pair	whisper-distil-v3.5+sensevoice	RES0097	1381	1319	191	172
pair	whisper-distil-v3.5+sensevoice	RES0093	1606	1543	204	185
pair	whisper-distil-v3.5+sensevoice	RES0095	1467	1426	188	170
pair	whisper-distil-v3.5+sensevoice	RES0103	1100	1063	117	113
pair	whisper-distil-v3.5+sensevoice	RES0100	1767	1710	158	138
pair	whisper-distil-v3.5+sensevoice	RES0109	845	817	78	72
pair	whisper-distil-v3.5+sensevoice	RES0089	1800	1749	189	174
pair	whisper-distil-v3.5+sensevoice	RES0108	950	918	92	79
pair	whisper-distil-v3.5+sensevoice	RES0099	1554	1505	169	160
pair	whisper-distil-v3.5+sensevoice	RES0112	835	795	77	66
pair	whisper-distil-v3.5+sensevoice	RES0104	1563	1511	158	144
pair	whisper-distil-v3.5+sensevoice	RES0106	1307	1251	149	136
pair	whisper-distil-v3.5+sensevoice	RES0111	965	927	105	93
pair	whisper-distil-v3.5+sensevoice	RES0118	947	921	64	62
pair	whisper-distil-v3.5+sensevoice	RES0113	1079	1043	105	94
pair	whisper-distil-v3.5+sensevoice	RES0107	1596	1520	165	157
pair	whisper-distil-v3.5+sensevoice	RES0110	1565	1512	134	119
pair	whisper-distil-v3.5+sensevoice	RES0117	951	920	101	81
pair	whisper-distil-v3.5+sensevoice	RES0119	1359	1302	93	92
pair	whisper-distil-v3.5+sensevoice	RES0122	1046	1005	72	67
pair	whisper-distil-v3.5+sensevoice	RES0102	2025	1952	180	166
pair	whisper-distil-v3.5+sensevoice	RES0121	962	930	68	60
pair	whisper-distil-v3.5+sensevoice	RES0105	1738	1663	183	170
pair	whisper-distil-v3.5+sensevoice	RES0129	1078	1040	113	103
pair	whisper-distil-v3.5+sensevoice	RES0128	1095	1062	130	117
pair	whisper-distil-v3.5+sensevoice	RES0120	1381	1325	65	49
pair	whisper-distil-v3.5+sensevoice	RES0114	1673	1606	178	159
pair	whisper-distil-v3.5+sensevoice	RES0116	1588	1533	147	130
pair	whisper-distil-v3.5+sensevoice	RES0125	1638	1576	102	86
pair	whisper-distil-v3.5+sensevoice	RES0131	1231	1176	86	73
pair	whisper-distil-v3.5+sensevoice	RES0127	1461	1418	160	160
pair	whisper-distil-v3.5+sensevoice	RES0130	1329	1282	91	79
pair	whisper-distil-v3.5+sensevoice	RES0124	1729	1675	118	106
pair	whisper-distil-v3.5+sensevoice	RES0138	1148	1118	103	96
pair	whisper-distil-v3.5+sensevoice	RES0133	1264	1222	112	100
pair	whisper-distil-v3.5+sensevoice	RES0137	1274	1216	109	97
pair	whisper-distil-v3.5+sensevoice	RES0139	1131	1093	122	105
pair	whisper-distil-v3.5+sensevoice	RES0123	1716	1647	144	133
pair	whisper-distil-v3.5+sensevoice	RES0132	1309	1276	86	76
pair	whisper-distil-v3.5+sensevoice	RES0142	778	758	86	73
pair	whisper-distil-v3.5+sensevoice	RES0135	1224	1191	97	87
pair	whisper-distil-v3.5+sensevoice	RES0140	907	877	101	85
pair	whisper-distil-v3.5+sensevoice	RES0136	1243	1211	94	80
pair	whisper-distil-v3.5+sensevoice	RES0143	1119	1080	102	88
pair	whisper-distil-v3.5+sensevoice	RES0126	1858	1784	228	223
pair	whisper-distil-v3.5+sensevoice	RES0144	1153	1119	152	141
pair	whisper-distil-v3.5+sensevoice	RES0141	987	949	98	89
pair	whisper-distil-v3.5+sensevoice	RES0146	898	870	108	107
pair	whisper-distil-v3.5+sensevoice	RES0148	1136	1101	157	147
pair	whisper-distil-v3.5+sensevoice	RES0145	1326	1277	171	162
pair	whisper-distil-v3.5+sensevoice	RES0154	943	922	118	111
pair	whisper-distil-v3.5+sensevoice	RES0152	1059	1028	116	105
pair	whisper-distil-v3.5+sensevoice	RES0158	1079	1034	105	103
pair	whisper-distil-v3.5+sensevoice	RES0134	1679	1630	106	93
pair	whisper-distil-v3.5+sensevoice	RES0159	1104	1060	103	97
pair	whisper-distil-v3.5+sensevoice	RES0147	1274	1234	173	153
pair	whisper-distil-v3.5+sensevoice	RES0153	1103	1063	122	119
pair	whisper-distil-v3.5+sensevoice	RES0150	1147	1099	156	142
pair	whisper-distil-v3.5+sensevoice	RES0149	1270	1231	125	118
pair	whisper-distil-v3.5+sensevoice	RES0156	1016	983	129	109
pair	whisper-distil-v3.5+sensevoice	RES0151	1157	1125	118	109
pair	whisper-distil-v3.5+sensevoice	RES0161	1034	993	135	122
pair	whisper-distil-v3.5+sensevoice	RES0160	1135	1093	145	124
pair	whisper-distil-v3.5+sensevoice	RES0162	1235	1183	151	137
pair	whisper-distil-v3.5+sensevoice	RES0165	909	881	124	119
pair	whisper-distil-v3.5+sensevoice	RES0164	1248	1197	210	184
pair	whisper-distil-v3.5+sensevoice	RES0169	946	906	130	124
pair	whisper-distil-v3.5+sensevoice	RES0155	1439	1380	178	158
pair	whisper-distil-v3.5+sensevoice	RES0172	1195	1148	150	147
pair	whisper-distil-v3.5+sensevoice	RES0171	1368	1306	137	129
pair	whisper-distil-v3.5+sensevoice	RES0163	1200	1155	148	137
pair	whisper-distil-v3.5+sensevoice	RES0167	1181	1132	130	120
pair	whisper-distil-v3.5+sensevoice	RES0166	1155	1117	150	138
pair	whisper-distil-v3.5+sensevoice	RES0175	1017	979	118	101
pair	whisper-distil-v3.5+sensevoice	RES0168	1329	1271	138	134
pair	whisper-distil-v3.5+sensevoice	RES0178	1125	1082	148	142
pair	whisper-distil-v3.5+sensevoice	RES0170	1351	1300	167	155
pair	whisper-distil-v3.5+sensevoice	RES0177	1193	1151	135	125
pair	whisper-distil-v3.5+sensevoice	RES0173	1262	1210	181	163
pair	whisper-distil-v3.5+sensevoice	RES0179	1291	1254	159	146
pair	whisper-distil-v3.5+sensevoice	RES0182	945	919	122	117
pair	whisper-distil-v3.5+sensevoice	RES0180	1065	1020	132	121
pair	whisper-distil-v3.5+sensevoice	RES0183	1217	1178	151	148
pair	whisper-distil-v3.5+sensevoice	RES0185	1075	1026	130	126
pair	whisper-distil-v3.5+sensevoice	RES0176	1305	1269	136	132
pair	whisper-distil-v3.5+sensevoice	RES0181	1184	1154	172	160
pair	whisper-distil-v3.5+sensevoice	RES0184	970	946	131	122
pair	whisper-distil-v3.5+sensevoice	RES0186	1069	1020	121	117
pair	whisper-distil-v3.5+sensevoice	RES0188	957	932	116	105
pair	whisper-distil-v3.5+sensevoice	RES0187	1303	1275	161	150
pair	whisper-distil-v3.5+sensevoice	RES0174	1549	1484	185	172
pair	whisper-distil-v3.5+sensevoice	RES0191	927	905	99	96
pair	whisper-distil-v3.5+sensevoice	RES0192	1280	1243	139	137
pair	whisper-distil-v3.5+sensevoice	RES0189	1439	1397	147	140
pair	whisper-distil-v3.5+sensevoice	RES0196	943	910	115	114
pair	whisper-distil-v3.5+sensevoice	RES0193	1431	1382	160	137
pair	whisper-distil-v3.5+sensevoice	RES0198	857	833	72	73
pair	whisper-distil-v3.5+sensevoice	RES0199	1152	1118	132	130
pair	whisper-distil-v3.5+sensevoice	RES0197	966	943	115	110
pair	whisper-distil-v3.5+sensevoice	RES0190	1290	1263	133	126
pair	whisper-distil-v3.5+sensevoice	RES0203	920	895	121	115
pair	whisper-distil-v3.5+sensevoice	RES0207	818	789	102	97
pair	whisper-distil-v3.5+sensevoice	RES0205	1049	1009	114	109
pair	whisper-distil-v3.5+sensevoice	RES0201	1059	1024	148	138
pair	whisper-distil-v3.5+sensevoice	RES0195	1335	1297	138	137
pair	whisper-distil-v3.5+sensevoice	RES0194	1395	1339	164	151
pair	whisper-distil-v3.5+sensevoice	RES0204	995	959	106	99
pair	whisper-distil-v3.5+sensevoice	RES0202	1522	1472	189	189
pair	whisper-distil-v3.5+sensevoice	RES0200	1351	1316	201	193
pair	whisper-distil-v3.5+sensevoice	RES0210	1139	1119	136	135
pair	whisper-distil-v3.5+sensevoice	RES0208	1322	1254	157	142
pair	whisper-distil-v3.5+sensevoice	RES0209	1108	1062	137	129
pair	whisper-distil-v3.5+sensevoice-no-itn	CAR0001	1053	1027	103	104
pair	whisper-distil-v3.5+sensevoice	RES0206	1354	1309	190	186
pair	whisper-distil-v3.5+sensevoice-no-itn	CAR0002	1067	1043	109	105
pair	whisper-distil-v3.5+sensevoice	RES0214	1123	1093	106	104
pair	whisper-distil-v3.5+sensevoice	RES0212	1304	1238	117	110
pair	whisper-distil-v3.5+sensevoice-no-itn	CAR0004	920	896	95	100
pair	whisper-distil-v3.5+sensevoice	RES0211	1415	1355	190	179
pair	whisper-distil-v3.5+sensevoice	RES0217	1486	1424	116	98
pair	whisper-distil-v3.5+sensevoice-no-itn	CAR0003	1281	1259	115	114
pair	whisper-distil-v3.5+sensevoice	RES0213	1485	1383	118	100
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0001	1033	984	145	134
pair	whisper-distil-v3.5+sensevoice-no-itn	CAR0005	1292	1228	109	102
pair	whisper-distil-v3.5+sensevoice	RES0215	1386	1329	141	130
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0007	903	884	117	120
pair	whisper-distil-v3.5+sensevoice	RES0216	1604	1531	115	101
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0003	1093	1036	122	109
pair	whisper-distil-v3.5+sensevoice-no-itn	GEN0001	1132	1093	87	79
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0002	1140	1103	95	89
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0001	983	960	115	108
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0004	1180	1127	133	127
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0004	1125	1096	115	109
pair	whisper-distil-v3.5+sensevoice-no-itn	DER0001	1554	1485	194	185
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0003	1866	1810	180	168
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0009	1572	1520	181	175
pair	whisper-distil-v3.5+sensevoice-no-itn	GAS0005	1599	1541	161	157
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0005	1513	1462	147	143
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0007	1358	1333	136	133
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0006	1781	1720	171	165
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0008	1417	1391	168	168
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0010	1505	1473	126	122
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0013	1610	1562	146	141
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0011	1535	1501	168	167
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0014	1575	1529	153	142
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0018	976	940	73	65
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0012	1652	1600	141	133
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0015	1622	1576	173	173
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0019	1337	1298	87	78
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0023	1229	1181	118	109
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0017	1735	1681	155	147
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0024	1193	1162	94	91
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0025	1580	1511	117	114
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0020	1683	1636	173	167
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0026	1365	1338	138	136
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0016	2064	1999	176	163
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0032	1198	1154	66	53
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0027	1377	1331	155	150
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0021	1745	1691	215	201
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0031	1299	1247	122	120
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0034	1448	1417	150	138
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0028	1836	1785	169	157
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0036	1757	1714	163	160
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0033	1687	1621	164	146
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0042	1522	1471	112	99
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0022	2164	2091	199	194
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0039	1404	1367	119	112
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0029	2268	2186	238	234
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0035	1596	1549	169	170
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0038	1895	1828	167	153
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0040	1488	1446	138	129
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0044	1177	1132	94	87
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0037	1682	1620	174	163
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0041	1583	1543	154	152
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0046	1225	1188	118	115
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0043	1772	1694	154	127
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0002	1162	1144	331	321
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0001	1526	1469	184	177
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0006	1240	1207	136	142
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0050	1285	1257	110	108
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0003	1261	1213	108	105
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0045	1394	1354	135	115
pair	whisper-distil-v3.5+sensevoice-no-itn	MSK0049	1372	1333	133	129
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0010	1070	1018	135	131
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0005	1645	1578	139	138
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0008	1171	1129	118	116
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0009	1446	1372	145	135
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0011	1647	1573	170	154
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0004	1723	1650	214	194
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0013	1400	1325	141	131
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0018	1334	1294	132	127
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0016	1327	1287	116	112
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0020	1413	1386	147	138
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0014	1429	1383	145	134
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0021	1255	1226	160	148
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0024	1004	969	119	118
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0007	1874	1811	180	166
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0012	2168	2058	250	239
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0019	1334	1300	138	142
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0015	1607	1551	139	136
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0029	811	787	74	76
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0023	1099	1054	167	161
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0028	1156	1130	123	115
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0026	1544	1504	166	153
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0031	1343	1297	105	105
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0017	1751	1698	169	158
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0035	958	944	81	78
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0025	1393	1342	184	168
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0030	1184	1158	124	116
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0027	1366	1323	148	143
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0032	1212	1169	100	98
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0036	1423	1368	138	134
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0033	1372	1306	123	121
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0034	1685	1627	139	140
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0037	1453	1413	151	139
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0038	1554	1504	161	134
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0022	1999	1927	209	195
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0042	1264	1222	168	149
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0045	1204	1158	95	79
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0050	1109	1084	105	101
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0051	997	970	140	130
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0052	828	809	154	147
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0043	1503	1451	196	187
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0047	1628	1575	183	163
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0049	1622	1555	166	152
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0046	1588	1532	143	129
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0056	1174	1140	184	175
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0039	1672	1635	169	154
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0044	1859	1776	158	136
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0055	1375	1328	261	255
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0059	1358	1327	199	188
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0064	1078	1046	128	124
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0057	1245	1194	229	227
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0048	1809	1726	169	155
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0065	1089	1064	158	148
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0058	1514	1462	247	238
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0067	946	912	132	126
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0066	1192	1160	156	147
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0069	1026	994	122	113
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0070	976	946	139	135
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0063	1439	1384	189	184
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0072	1182	1150	191	179
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0071	1301	1261	180	165
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0068	1213	1168	170	160
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0060	1683	1616	279	272
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0054	2491	2446	766	702
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0073	1340	1303	172	159
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0053	1982	1906	382	354
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0061	1783	1701	244	225
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0079	841	815	136	123
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0078	1140	1092	158	157
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0075	1112	1070	132	125
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0082	932	891	139	131
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0074	1246	1206	158	153
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0062	1965	1905	297	285
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0083	990	962	135	122
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0085	959	923	122	105
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0081	1455	1391	182	170
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0077	1649	1585	228	218
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0080	1225	1179	178	155
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0094	793	766	87	79
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0088	1373	1336	160	146
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0091	901	869	56	58
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0092	837	800	104	102
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0086	1523	1463	217	182
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0076	1569	1513	190	190
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0087	1359	1306	153	138
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0090	1193	1160	86	79
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0096	1292	1251	159	153
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0093	1606	1543	198	179
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0097	1381	1319	192	173
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0084	1562	1516	171	161
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0095	1467	1426	187	169
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0103	1100	1063	116	112
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0100	1767	1710	159	139
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0089	1800	1749	187	172
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0106	1307	1251	148	135
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0101	1430	1379	151	139
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0098	1474	1422	135	125
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0104	1563	1511	158	144
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0108	950	918	95	82
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0099	1554	1505	170	161
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0112	835	795	78	66
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0109	845	817	80	74
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0105	1738	1663	188	175
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0111	965	927	102	90
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0121	962	930	69	61
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0113	1079	1043	104	96
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0117	951	920	101	81
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0118	947	921	64	62
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0110	1565	1512	135	120
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0107	1596	1520	170	161
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0119	1359	1302	93	93
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0116	1588	1533	148	131
pair	whisper-distil-v3.5+sensevoice-no-itn	RES0122	1046	1005	73	68
