dataset	file_id	ref_words	parakeet_words	tokens	has_digit	has_spelled	mixed	n_digit_tokens	n_spelled_tokens	chunk_len	win_medasr	win_medasr-int8	win_nemotron	win_paraformer-en	win_zipformer-zh-en	win_sensevoice	win_sensevoice-no-itn	win_whisper-distil-v3.5	win_whisper-base-en	win_cloud-google	win_cloud-azure	win_cloud-deepgram	win_cloud-assemblyai
figshare-osce	RES0129	38	thirty-eight	38	1	0	0	1	0	1	1	1	?	0	0	1	1	1	1	1	1	0	1
figshare-osce	RES0129	overlap with those of covid well probably do a swab and you should hear back in about 24 to 48 hours uhm and so after i take a look into his ears we can do one of a couple of things so if his tympanic membrane looks like its been perforated or if theres pus in there then well prescribe him a 10 day course of antibiotics and if i see like middle ear effusion or his tympanic membranes bulging and he seems really sick like he has a high fever what she does i will again prescribe him 10 days of antibiotics and if he has a middle ear effusion or a bulging tympanic membrane just one of those two and he doesnt seem to be too sick we can reassess him in 24 to 48 hours uhm an antibiotic that we usually prescribe is amoxicillin uhh how does that sound that sounds really good thank you ok no worries take care		24 48 10 10 24 48 one one two	1	1	1	6	3	163	0	0	0	0	0	1	1	0	1	0	1	0	0
figshare-osce	RES0130	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0130	10	ten	10	1	0	0	1	0	1	?	?	?	0	0	?	0	0	0	0	0	1	0
figshare-osce	RES0130	24	four	24	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0130	48	eight	48	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0131	yeah about two		two	0	1	0	0	1	3	?	?	0	0	0	0	0	?	?	0	0	0	0
figshare-osce	RES0131	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0131	10 10 being	ten can be	10 10	1	0	0	2	0	3	?	?	0	0	0	0	0	0	1	0	0	0	0
figshare-osce	RES0131	4 a 4 okay so its not the worst headache youve ever had in your life		4 4	1	0	0	2	0	16	?	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0131	sick	second	<none>	0	0	0	0	0	1	?	?	1	1	1	1	1	1	0	1	1	1	1
figshare-osce	RES0131	12	twelve	12	1	0	0	1	0	1	?	?	1	0	0	1	1	1	1	0	1	1	1
figshare-osce	RES0131	18 so	eighteen it's	18	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0131	70s	seventies	70s	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1
figshare-osce	RES0131	one of		one	0	1	0	0	1	2	?	?	?	1	1	?	1	?	?	1	1	1	?
figshare-osce	RES0131	symptoms so you could have one of the common strains thats going around this time of year so for that just its um you should just um do some supportive care you know staying hydrated eating well and if your symptoms become worse uh youre running a really high fever you have any neurological symptoms like weakness or seizures then you should seek help from the er how does that sound that sounds good thank you okay great thank you		one	0	1	0	0	1	80	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0132	1st	first	1st	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	1	0
figshare-osce	RES0132	40plus	plus	40plus	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	?	0	0	0
figshare-osce	RES0132	about okay thank you and um so that was all i wanted to ask about um was there anything else that you wanted to add that i maybe forgot um no thats about it but i how can i treat myself now how do i make this cough go away for sure so um we will first get your vitals here and well see if your oxygen levels um are low then it would be important to put on some oxygen first um just to make sure that thats stable um and from there we will um get a chest xray um and uh run some lab work to to try to help figure out the the diagnosis better but in the meantime well use um some inhalers because its possible that this is a copexacerbation similar to uh last year um and the inhalers should help open up the airways and dilate so make breathing easier and then um also if it is a copexacerbation it will likely require antibiotics as well as some steroids for the the inflammation for five days uh but since your symptoms currently overlap with uh covias well youll have to get a a covinasal swab okay okay for sure okay so uh well get that started okay thank you so much		first first five	0	1	0	0	3	218	1	1	1	1	1	1	1	1	0	0	1	1	0
figshare-osce	RES0133	3	three	3	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0133	5 10	to ten	5 10	1	0	0	2	0	2	?	?	0	0	0	0	0	0	0	1	0	0	0
figshare-osce	RES0133	5	five	5	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	?	0	0
figshare-osce	RES0133	10	ten	10	1	0	0	1	0	1	?	?	?	?	?	1	0	0	0	0	1	1	0
figshare-osce	RES0133	one	one's	one	0	1	0	0	1	1	?	?	1	?	0	0	0	0	0	0	0	0	1
figshare-osce	RES0133	7	seven	7	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0133	7	seven	7	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0133	supportive kind of management so that will mean trying to stay as hydrated as you possibly can over these next um next few days and then also you can use things like if they help like lozenges or something along those lines um but it will it will just take some time for it to come back on its own a few days to a couple of weeks sometimes and the cough could possibly last for um two to four weeks after um after having a viral type illness okay yeah so it could be quite a few weeks that the symptoms last for but since youre having a cough and these symptoms could overlap with coviwell want to get a coviswab today as well um and kind of go from there okay okay that sounds good thank you		two four	0	1	0	0	2	139	1	1	1	1	1	1	1	1	1	1	1	1	0
figshare-osce	RES0134	two	few	two	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
figshare-osce	RES0134	2	two	2	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0134	25	five	25	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0135	one	one-year-old	one	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0
figshare-osce	RES0135	38 or uh 39	to around thirty nine	38 39	1	0	0	2	0	4	1	1	0	0	0	1	1	1	1	1	1	1	1
figshare-osce	RES0135	38	eight	38	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0135	39	nine	39	1	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0136	100 pm	p m	100	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0136	200 pm	p m	200	1	0	0	1	0	2	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0136	um 372	point two	372	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0136	ill uh ill drink once a week two glasses two or three glasses of wine um any alright so i think that those are all the questions i have for you today do you have any questions or concerns for me um no okay so yeah definitely with the coughing and shortness of breath we will definitely get a coviswab test done um that should come back in the next 24 to 48 hours and then public health will contact you um yeah based on what youre telling me so far we will definitely do a physical examination get your vitals and get your oxygenation and everything done but i also think since you were very drowsy and were had fallen asleep and were really difficult to wake up sometimes you can get whats called aspiration pneumonia um and thats that can also be a possibility and what we will do is get a chest xray get some blood work done as well today um now we may require antibiotics and if your vitals unstable we might actually admit you as well um does that sound good yeah alright so yeah well get those tests done and well be there with you shortly well also get like an ekg done as well sure alright okay		24 48 two two three	1	1	1	2	3	215	0	0	0	0	0	1	0	1	1	0	0	0	0
figshare-osce	RES0137	shes currently in the it seems to be the second phase where shes vomiting and coughing a lot and then it usually after that phase two or three more weeks of just coughing and so were going to do some supportive care for her right now but yeah definitely you should consider vaccinating your child we recommend that to every parent as theres a lot of diseases out there that can be completely prevented if you vaccinate your child okay ill think about it alright so so for now were gonna just make sure that shes doing well okay sure alright take care		second two three	0	1	0	0	3	103	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0139	maybe three	eat two	three	0	1	0	0	1	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0139	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0139	6	six	6	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0139	today if you would like yeah i would really like that thank you youre welcome um yeah but those are all the questions i had for today well definitely do like a physical examination but it seems youve just been having a cough for the last two weeks yeah without any other symptoms um okay so do you have any questions at all for me um no so what well do is since youve had this cough for the last two weeks we definitely want to do a coviswab just in case youve been uh working from home but if there was any potential contact they usually it comes back in 24 to 48 hours okay other than that sometimes uh with a history of smoking you can have something called uh copwe can like after the physical examinations and everything we can potentially discuss doing pulmonary function tests as well um and yeah but other than that it can also just be like a dry cough can be just a viral upper respiratory tract infection that takes two or more weeks to resolve in that case we wouldnt really sure um yeah so well do the physical examination and then go from there sounds great alright take care		24 48 two two two	1	1	1	2	3	209	0	0	0	0	0	1	0	1	0	0	0	0	0
figshare-osce	RES0140	15 years	years for	15	1	0	0	1	0	2	?	?	0	0	0	0	0	0	1	0	0	0	0
figshare-osce	RES0141	um 387	38 7	387	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0141	1	one	1	1	0	0	1	0	1	?	?	?	0	0	0	0	0	?	0	1	0	0
figshare-osce	RES0141	10	ten	10	1	0	0	1	0	1	?	?	1	?	0	1	0	0	0	0	1	1	0
figshare-osce	RES0141	a 6	uh six	6	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0141	10	ten	10	1	0	0	1	0	1	?	?	0	0	0	1	0	0	0	0	0	1	0
figshare-osce	RES0142	two alright um	too all right	two	0	1	0	0	1	3	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0143	a uh	um two	<none>	0	0	0	0	0	2	?	?	?	0	0	0	0	?	?	0	0	0	0
figshare-osce	RES0143	isolate self isolate at home stay away from your parents as well um the test results should come back in 24 to 48 hours and public health will give you a call if your results are positive and well let you know what to do um we will also do a physical exam here and check your temperature to see if you have a fever at all and um yeah does that sound good to you yeah and will i need any like antibiotics for my cough oh um well we i guess you said that you dont have a sore throat at all right no its just that i just feel like the coughs been just going on like it would be nice to just get rid of it well um ill do a physical exam look inside your throat look inside your mouth sorry and listen to your chest and uh ensure that nothing else is going on that you dont have anything like say strep throat or mono or you dont have uh pneumonia uh bacterial pneumonia for instance oftentimes um symptoms that you have are caused by viruses and dont need to be treated with antibiotics uh but ill do a physical exam and maybe have a look at your labs as well and then decide accordingly okay sounds good thank you okay		24 48	1	0	0	2	0	227	0	0	0	0	0	0	0	1	1	0	1	0	1
figshare-osce	RES0144	4	four	4	1	0	0	1	0	1	?	?	0	0	0	0	0	0	1	0	1	0	1
figshare-osce	RES0144	four	4	four	0	1	0	0	1	1	?	?	1	1	1	0	1	0	0	0	0	1	0
figshare-osce	RES0144	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0145	yeah 4		4	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0145	382	2	382	1	0	0	1	0	1	?	0	0	0	?	0	0	0	0	0	0	0	0
figshare-osce	RES0146	385	5	385	1	0	0	1	0	1	?	?	0	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0146	ah	five	<none>	0	0	0	0	0	1	?	?	?	0	1	?	?	?	?	1	?	1	?
figshare-osce	RES0146	your wife i would also recommend if you havent already done so to not i know that the you have symptoms started yesterday evening but just to try to work from home or take some time off of work for the next couple of days at least until you recover test results are back in the next 24 to 48 hours and then from there on follow the advice that youll be getting from public health that sounds really good yeah thank you		24 48	1	0	0	2	0	83	1	1	0	0	0	0	0	1	1	1	1	0	1
figshare-osce	RES0148	a	do2	<none>	0	0	0	0	0	1	?	?	?	1	1	0	0	0	1	?	0	0	0
figshare-osce	RES0148	day or two		two	0	1	0	0	1	3	?	?	?	0	0	?	?	?	0	1	0	?	1
figshare-osce	RES0148	20	twenty	20	1	0	0	1	0	1	?	?	1	?	?	1	1	1	1	?	1	1	1
figshare-osce	RES0148	30	thirty	30	1	0	0	1	0	1	?	?	?	0	?	1	0	1	1	?	1	0	1
figshare-osce	RES0148	two		two	0	1	0	0	1	1	?	?	1	0	?	?	0	0	0	0	0	0	0
figshare-osce	RES0148	go ahead on to the physical exam uh did you have anything that you wanted to add maybe before um that i forgot to ask about uh no ok um so we will start with um some investigations including a a covid swab today just because of your uh general symptoms which do overlap with with covid um although it could as you mentioned uh be something like the common cold um as well um and so we will uh be sure to test for covid and in the meantime we ask you to self isolate um for for 14 days um and we will get back the results um as soon as we can and if your symptoms get worse at any point um then we will uh act accordingly		14	1	0	0	1	0	131	1	1	1	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0149	in that one	when that's my	one	0	1	0	0	1	3	?	?	1	0	1	1	1	1	1	0	1	1	1
figshare-osce	RES0149	family doctor and my uh he said my sugars were good ok great um alright so um youve been experiencing uh so this this chest pain when you breathe in deeply since this morning um as well as some more difficulty breathing and some left pain uh left leg pain with with some swelling uh have you been after travels as well have you had any other symptoms no i dont think so ok so that was all i wanted to ask today on on history and before i went on to uh the physical exam we want to check uh vital signs and have a listen to your heart and lungs and um measure the diameter of your of your shins as well um but um itll be important to get uh some imaging of your of your lungs um to assess whether or not theres a pulmonary embolism um uh because that would be one of the more um life threatening or potentially um complicating uh causes of whats going on right now sure		one	0	1	0	0	1	176	1	1	0	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0150	um 395	39 5	395	1	0	0	1	0	2	?	?	0	0	0	0	?	0	0	0	0	0	0
figshare-osce	RES0150	375	5	375	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0150	385 um	38 5	385	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0151	7	seven	7	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0152	half a teaspoon ok	teaspoon each time okay	half	0	1	0	0	1	4	0	0	0	0	0	0	0	1	0	1	1	1	0
figshare-osce	RES0152	two		two	0	1	0	0	1	1	1	1	?	1	1	?	?	?	?	1	1	1	?
figshare-osce	RES0153	like	seven	<none>	0	0	0	0	0	1	?	?	?	0	0	?	0	1	1	0	0	1	?
figshare-osce	RES0153	7		7	1	0	0	1	0	1	?	?	?	0	?	1	?	0	0	?	1	0	1
figshare-osce	RES0154	few	two	<none>	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0154	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0154	and then the shortness	when this one so	<none>	0	0	0	0	0	4	1	1	1	1	1	1	1	1	1	1	0	1	0
figshare-osce	RES0154	385	5	385	1	0	0	1	0	1	?	?	0	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0154	twenties	20s	<none>	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0
figshare-osce	RES0154	20s ok	twenties okay	20s	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1
figshare-osce	RES0154	50s	fifties	50s	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1
figshare-osce	RES0154	fathers side ok um and have you had antibiotics recently or within the last six months for any reason no no antibiotics ok so so that was everything that i wanted to ask today on uh on history um was there anything that you also wanted to mention i i maybe forgot no i think thats all um ok so uh yeah with the the symptoms um it could be um pneumonia which could be bacterial or viral um as well as the possibility of um something like uh like covid which is of course a concern for today so we will go ahead and start those investigations and get a swab um and um you may need antibiotics for um for this if there there is uh pneumonia so well also get a chest xray as well ok alright sounds good		six	0	1	0	0	1	142	1	1	1	1	1	1	1	1	1	1	1	1	0
figshare-osce	RES0156	um	two	<none>	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	?	0	1
figshare-osce	RES0156	2		2	1	0	0	1	0	1	0	0	?	0	0	?	?	?	0	0	1	?	0
figshare-osce	RES0156	theyre worsened by exertion um at this age one thing that definitely we want to check is if she has asthma um she does have some other symptoms that um are associated with asthma like it seems that she gets um some irritation through environmental factors as well so what well do uh for her is get something called a pulmonary function test for her to see thatll test if she in fact has asthma or not and then based on that we will uh see if she needs any puffers um that can help relieve some of her symptoms uh and lastly since shes having a cough well also do a like a covid test just in case as well ok yeah that that sounds good thank		one	0	1	0	0	1	128	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0158	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	?	0	1	0	1
figshare-osce	RES0158	one		one	0	1	0	0	1	1	1	1	?	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0158	definitely a possibility and a lot of the symptoms that youre having overlap with covid symptoms uh so we will definitely get a covid swab test done for you today it usually comes back in the next 24 to 48 hours and until then uh i would recommend that you isolate either in a room separately wear a mask around your family members um isolate to the best of your abilities not go outside see if someone else can get groceries for you guys uh as well and then um depending on the test public health will contact you with further instructions ok yeah that sounds good thank you youre welcome take care take care		24 48	1	0	0	2	0	115	1	1	0	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0159	50	fifty	50	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0159	55	five	55	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0159	20 30	and thirty	20 30	1	0	0	2	0	2	?	?	0	0	0	1	0	1	1	0	0	0	1
figshare-osce	RES0159	5	five	5	1	0	0	1	0	1	?	?	?	0	0	?	?	0	0	0	0	0	1
figshare-osce	RES0160	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0160	8	eight	8	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0160	10	ten	10	1	0	0	1	0	1	0	0	0	0	0	?	0	0	0	0	0	0	0
figshare-osce	RES0160	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0160	10 with	ten ten	10	1	0	0	1	0	2	?	?	0	0	0	?	?	0	0	0	0	0	0
figshare-osce	RES0160	10		10	1	0	0	1	0	1	?	?	?	0	0	?	?	?	?	1	?	?	0
figshare-osce	RES0160	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	?	0	0
figshare-osce	RES0160	7	seven	7	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	?	0	0
figshare-osce	RES0161	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0161	in their 50s but	and they're fifty um	50s	1	0	0	1	0	4	1	1	1	0	0	1	1	1	?	1	1	0	1
figshare-osce	RES0162	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0162	1015	10-15	1015	1	0	0	1	0	1	1	1	?	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0164	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0164	but i im thinking he got all his immunizations when he uh came to when we moved to canada ok and is he complaining of joint or muscle aches at all no no nothing like that ok alright so yeah well do it like a full physical examination and if its more just a viral itll be something that well just have to monitor and do supportive care for but if its anything else we might need to do further investigations ok and well just do a coviswab for him today as well as some of the symptoms overlap with covisymptoms and you will get the results back in 24 hours to 48 hours and then further instruction from public health sounds great alright well take care talk to you soon		24 48	1	0	0	2	0	131	1	1	0	0	0	1	1	1	0	1	1	0	1
